	_id	articles	bij_link	bij_summary_short	bureau_id	children	civilians	country	date	deaths	deaths_max	deaths_min	injuries	lat	location	lon	names	narrative	number	target	town	tweet_id	bins
239	55c79e721cbee48856a30975	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	4 alleged militants killed in strike on vehicle in Boya or Mohammad Khel, North Waziristan.	Ob184	0	Unknown	Pakistan	2011-01-01	4	4	4	4	33.02133047	North Waziristan	69.82566833	[]	Fourth strike of the day. A US drone hit a moving vehicle, killing 4 people in Mohammed Khel.	240		Boya	289477840024526848	1
240	55c79e721cbee48856a30976	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	4-6 alleged militants or civilians killed in strike on motorbike and house. Ghar Laley, North Waziristan.	Ob185	0	0-6	Pakistan	2011-01-07	4-6	6	4	0	32.99671457	North Waziristan	69.75099564	[]	Up to 6 people were killed when a US drone attacked a house and motorcycle in Ghar Laley.	241		Ghar Laley	289777327569784832	0
241	55c79e721cbee48856a30977	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	3-5 alleged militants killed in attack on house in Haider Khel, North Waziristan.	Ob186	0	Unknown	Pakistan	2011-01-12	3-5	5	3	15	32.9700756	North Waziristan	70.31078339	[]	Four missiles from a US drone killed 3 people in Haiderkhel. Between 2-15 others were injured.	242		Haider Khel	290191056719470592	3
242	55c79e721cbee48856a30978	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	3-7 alleged militants killed in strike on house in Datta Khel, North Waziristan.	Ob187	0	Unknown	Pakistan	2011-01-18	3-7	7	3	3	32.99945001	North Waziristan	69.60422516	[]	At least 3 people were killed when a US drone fired 3 missiles at a house in Datta Khel.	243		Dashgah	290865098556329985	1
243	55c79e721cbee48856a30979	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	4-5 alleged militants killed in car in Doga Mada Khel, North Waziristan.	Ob188	0	Unknown	Pakistan	2011-01-23	4-5	5	4	0	32.99513086	North Waziristan	69.62928772	[]	In the first of 3 strikes, a US drone destroyed a car after it parked outside a house. 4 people died.	244		Doga Mada Khel	290870596919783428	0
244	55c79e721cbee48856a3097a	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	2-3 alleged militants killed in attack on motorbike in Doga Mada Khel, North Waziristan.	Ob189	0	0	Pakistan	2011-01-23	2-3	3	2	0	32.99513086	North Waziristan	69.62928772	[]	Three people were riding a motorcycle in Khar Kamar. A drone fired 3 missiles, killing 3 men.	245		Doga Mada Khel	290880278023512064	0
245	55c79e721cbee48856a3097b	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	4-6 alleged militants killed when vehicle and house struck in Razmak, North Waziristan.	Ob190	0	Unknown	Pakistan	2011-01-23	4-6	6	4	3	32.68850937	North Waziristan	69.84815598	[]	A US drone was chasing a vehicle. Just after parking, missiles hit the car. 6 died; 3 injured.	246		Razmak	290986432024162306	1
246	55c79e721cbee48856a3097c	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	3 Turkmenistan nationals and 2 'Arabs' reported among 6-7 dead in attack on house. Al Qaeda finance officer Abu Zaid al-Iraqi later reported killed.	Ob191	0	Unknown	Pakistan	2011-02-20	6-7	7	6	2	32.30222379	South Waziristan	69.40544128	[]	At least 7 people were killed. Three missiles, an unmanned aircraft, a house, in Azam Warsak.	247		Azam Warsak	291258979605180416	1
247	55c79e721cbee48856a3097d	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	7-11 people - possibly all civilians - killed in attack on house and car in Malik Ashdar, North Waziristan.	Ob192	0	0-11	Pakistan	2011-02-21	7-11	11	7	10	32.99714649	North Waziristan	70.31164169	[]	The following night, a US drone fired 4 missiles at a house near Miranshah, killing 11 people.	248		Malik Jashdar	291265600221745152	2
248	55c79e721cbee48856a3097e	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	5-7 alleged militants killed in attack on car and house in Mohammad Khel, North Waziristan.	Ob193	0	0	Pakistan	2011-02-24	5-7	7	5	2	32.99714649	North Waziristan	69.72644806	[]	Missiles struck a car. Moments later, more missiles struck a house. 5 people were killed.	249		Mohammad Khel	291621559616020483	1
249	55c79e721cbee48856a3097f	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	5 killed - either militants or civilians - in attack on house in Landidog, South Waziristan.	Ob194	0	0-5	Pakistan	2011-03-08	5	5	5	3	32.31252497	South Waziristan	69.44955826	[]	Fazal Karim's house was destroyed by a US drone. 5 people were killed, 3-7 others were wounded.	250		Landidog	291959087506268160	1
250	55c79e721cbee48856a30980	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	5 alleged militants killed in attack on house in Datta Khel. North Waziristan.	Ob195	0	Unknown	Pakistan	2011-03-09	5	5	5	3	33.151242	North Waziristan	70.434707	[]	Hours later, in a second attack, 5 people were killed. Drones hit a house in Datta Khel.	251		Datta Khel	292004501039218688	1
251	55c79e721cbee48856a30981	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	A double strike on a vehicle (and possibly a house) killed at least six people including rescuers.	Ob196	0	5	Pakistan	2011-03-11	6-12	12	6	0	33.00348103	North Waziristan	70.2725029	[]	The first drone strike of the day killed 3-4 people in a pickup truck.	252		Khesoor	292366222358638592	0
252	55c79e721cbee48856a30982	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	A double strike on a vehicle (and possibly a house) killed at least six people including rescuers.	Ob197	0	5	Pakistan	2011-03-11	5	5	5	0	33.00348103	North Waziristan	70.2725029	[Noor Gul, Jaffar, Faraz, Musa, Kamal]	Minutes later, 5 rescuers -- Jaffar, Faraz, Musa, Kamal, Noor -- were met with more missiles.	253		Khesoor	292367310461739008	0
253	55c79e721cbee48856a30983	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	Four unknown persons killed in strike on car in Ghoroski, North Waziristan.	Ob197	0	Unknown	Pakistan	2011-03-11	4	4	4	0	33.08751456	North Waziristan	70.27233124	[]	US drones destroyed a white car near Spinwam, killing 4 men on the spot.	254		Ghoroski	292711546688258049	0
254	55c79e721cbee48856a30984	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	0-4 killed and 0-5 injured in an attack which destroyed a car but may have missed the occupants.  Azam Warsak, South Waziristan.	Ob198	0	Unknown	Pakistan	2011-03-13	0-4	4	0	5	32.30222379	South Waziristan	69.40544128	[]	4 people were killed in Azam Warsak.	255		Azam Warsak	293251502854766592	1
255	55c79e721cbee48856a30985	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	6-7 alleged militants killed in strike on house and car in Spalga, North Waziristan.	Ob199	0	Unknown	Pakistan	2011-03-13	6-7	7	6	5	32.86863007	North Waziristan	70.14118195	[]	6 people were killed in a house and car Sunday. 'Several drones were still flying in the area.'	256		Spalaga	293398756005666816	1
256	55c79e721cbee48856a30986	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	3-6 alleged militants killed in a moving car in Malik Jashdar, North Waziristan.	Ob200	0	Unknown	Pakistan	2011-03-14	3-6	6	3	0	32.99714649	North Waziristan	70.31164169	[]	A US drone killed 6 people Monday.	257		Malik Jashdar	293400771167412226	0
257	55c79e721cbee48856a30987	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	Attack on either house or car kills 4-5 in Datta Khel, North Waziristan.	Ob201	0	Unknown	Pakistan	2011-03-16	4-5	5	4	0	33.151242	North Waziristan	70.434707	[]	At least 4 people killed when a US drone hit a car in Datta Khel.	258		Datta Khel	293403827997122560	0
258	55c79e721cbee48856a30988	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	Attack on tribal meeting kills 26-42 people, 31-42 of them civilians, at a jirga or tribal gathering in North Waziristan.	Ob202	0	31-42	Pakistan	2011-03-17	26-42	42	26	14	33.151242	North Waziristan	70.434707	[]	42 people, mostly civilians, sat near a bus depot, talking. A drone ended their conversation.	259		Datta Khel	293787039432835073	3
259	55c79e721cbee48856a30989	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	6-7 alleged militants killed in strike on vehicles and building in Angor Adda, South Waziristan.	Ob203	0	Possibly	Pakistan	2011-04-13	6-7	7	6	10	32.48659683	South Waziristan	69.28321838	[]	Drones struck a pickup truck and motorcycle near the village of Angor Adda, killing 7 people.	260	Maulvi Nazir	Angor Adda	294148825831075841	2
260	55c79e721cbee48856a3098a	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	Up to 25 killed, including 1-8 civilians, in strike on house in Spinwan, North Waziristan.	Ob204	3	5-9	Pakistan	2011-04-22	25-26	26	25	10	32.9866359	North Waziristan	70.31232834	[]	Missiles fired. At least 25 people killed, including 5 women and 4 children in a nearby house.	261		Spinwan	294447351689539584	2
261	55c79e721cbee48856a3098b	[]	http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/	A fresh attempt was made to kill US-born cleric Anwar al-Awlaki in a co-ordinated drone strike. Instead two AQAP-linked brothers died, identified by Yemeni government officials as Abdullah Mubarak and Mosaad Mubarak (or al-Harad).	YEM011	0	0	Yemen	2011-05-05	2	2	2	0	14.653544	Shabwah Province	47.009442	[Abdullah Mubarak, Mosaad Mubarak ]	In the country's first unmanned attack since 2002, a US drone killed 2 people in Shabwah.	262			294856483269640192	0
262	55c79e721cbee48856a3098c	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	15-18 killed, including six civilians, when restaurant hit along with targeted religious school in Dwa Tooe, Datta Khel, North Waziristan.	Ob205	0	6	Pakistan	2011-05-06	15-18	18	15	4	33.01175843	North Waziristan	69.76086617	[]	6 civilians -- Samad, Jamshed, Daraz, Iqbal, Noor, Yousaf -- died when a drone fired at 'armed men.'	263		Dwa Tooe	295244336432574464	1
263	55c79e721cbee48856a3098d	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	3-5 alleged militants killed in strike on vehicle in Angor Ada/ Baghar, South Waziristan.	Ob206	0	0	Pakistan	2011-05-10	3-5	5	3	4	32.48659683	South Waziristan	69.28321838	[]	4 drones hovered. 5 killed, 4 injured. 'No way to ascertain the identity of the slain people.'	264	Maulvi Nazir	Angor Adda	295607501582372864	1
264	55c79e721cbee48856a3098e	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	7-8 alleged militants killed in strike on van and possibly house in Datta Khel, North Waziristan.	Ob207	0	0	Pakistan	2011-05-12	7-8	8	7	1	33.151242	North Waziristan	70.434707	[]	A US drone attacked a pickup van in Datta Khel, killing 7 people.	265		Datta Khel	295923032315285504	1
265	55c79e721cbee48856a3098f	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	3-5 alleged militants killed in strike on car in Doga Mada Khel, North Waziristan.	Ob208	0	Unknown	Pakistan	2011-05-13	3-5	5	3	0	32.99513086	North Waziristan	69.62928772	[]	Friday afternoon, drone hovering. 5 people, 4 missiles. Bodies unrecognizable 'due to burning.'	266		Doga Mada Khel	296041520803500032	0
266	55c79e721cbee48856a30990	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	Attack on compound kills 4-10 alleged militants in Sandasa, Mir Ali, North Waziristan.	Ob209	0	Unknown	Pakistan	2011-05-16	4-10	10	4	2	32.98699588	North Waziristan	70.35129547	[]	6 people killed when US drones hit a house in Mir Ali.	267		Sandasa Village	296301078360780800	1
267	55c79e721cbee48856a30991	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	3-6 alleged militants killed in strike on pick-up truck in Mir Ali, North Waziristan.	Ob210	0	Unknown	Pakistan	2011-05-16	3-6	6	3	0	32.99347512	North Waziristan	70.34794807	[]	Minutes later, another drone fired two missiles at a vehicle nearby, killing 3 people.	268		Aimarki	296303683635929089	0
268	55c79e721cbee48856a30992	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	4-6 alleged militants killed in attack on moving vehicle in Tappi, North Waziristan.	Ob211	0	Unknown	Pakistan	2011-05-20	4-6	6	4	0	33.00175347	North Waziristan	70.01415253	[]	A US drone killed 4 people in a vehicle near Miranshah.	269		Tappi	296677054018097153	0
269	55c79e721cbee48856a30993	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	4-7 alleged militants killed in strike on van in Mir Ali, North Waziristan.	Ob212	0	0	Pakistan	2011-05-23	4-7	7	4	2	32.95826549	North Waziristan	70.24108887	[]	Missiles killed 7 people in a van. Official: 'I do not know whether there was a high-value target.'	270		Mir Ali	296712235668082688	1
270	55c79e721cbee48856a30994	[]	http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/	US airstrike in the city of Zinjibar, most likely a drone, killed Abu Ali al-Harithi and a number of other militants as well as four civilians.	YEM012	0	4	Yemen	2011-06-03	7	7	7	0	13.12833	Abyan Province	45.38028	[]	7 people killed, including 4 civilians, when US missiles struck the coastal town of Zinjibar.	271		Zinjibar	297084875259904000	0
271	55c79e721cbee48856a30995	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	Up to 5 named al Qaeda killed among 8-12 alleged militants in strike on orchard in Ghwa Khwa, South Waziristan.	Ob213	0	Unknown	Pakistan	2011-06-03	8-12	12	8	3	32.16631296	South Waziristan	69.58800316	[]	While drinking tea in an apple orchard, Ilyas Kashmiri and 9 other men were slain from above.	272	Ilyas Kashmiri	Ghwa Khwa	297091810784841728	1
272	55c79e721cbee48856a30996	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	House destroyed killing 7-9 alleged militants in Shalam Ragzhai, South Waziristan.	Ob214	0	Unknown	Pakistan	2011-06-06	7-9	9	7	2	32.33167334	South Waziristan	69.51152802	[]	At about 2am, three US drone missiles hit a house in Shalam Raghzai, killing 7 people.	273		Shalam Raghzai	297381123225436160	1
273	55c79e721cbee48856a30997	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	8-10 killed, including possibly 7 civilians, in attack on seminary in Wacha Dana, South Waziristan.	Ob215	0	0-7	Pakistan	2011-06-06	8-10	10	8	3	32.33994071	South Waziristan	69.49659348	[]	8-10 people were killed in a second attack. Witnesses: '7 civilians' among the dead.	274		Wacha Dana	297411312051429377	1
274	55c79e721cbee48856a30998	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	3-5 alleged militants killed in attack on car in Darnashtra, South Waziristan.	Ob216	0	Unknown	Pakistan	2011-06-06	3-5	5	3	0	32.82478811	South Waziristan	69.59014893	[]	Third strike of the day killed 3 people in a vehicle. Up to 5 drones seen flying in the area.	275		Darnashtra	297432809063211008	0
275	55c79e721cbee48856a30999	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/	18-23 alleged militants killed in attack on compound in Zoynari, South Waziristan.	Ob217	0	Unknown	Pakistan	2011-06-08	18-23	23	18	6	32.30563347	South Waziristan	69.56388474	[]	In the forested valley of Shawal, 18-23 people were killed in a house.	276		Zoynari	297744269089841154	2
